country,year,iso_code,population,gdp,primary_energy_consumption,electricity_generation,electricity_demand,renewables_share_energy,renewables_share_elec,fossil_share_energy,fossil_share_elec,low_carbon_share_energy,low_carbon_share_elec,solar_electricity,wind_electricity,hydro_electricity,nuclear_electricity,coal_electricity,gas_electricity,oil_electricity,biofuel_electricity,other_renewable_electricity,solar_share_elec,wind_share_elec,hydro_share_elec,nuclear_share_elec,coal_share_elec,gas_share_elec,energy_per_capita,renewables_energy_per_capita,fossil_energy_per_capita,renewables_cons_change_twh
Tonga,2015,TON,106110.0,,0.565,0.05,0.05,,0.0,,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5324.334,,,
Tonga,2016,TON,105536.0,,0.598,0.06,0.06,,0.0,,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5667.734,,,
Tonga,2017,TON,105373.0,,0.71,0.07,0.07,,14.286,,85.714,,14.286,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,6738.132,,,
Tonga,2018,TON,105590.0,,0.615,0.07,0.07,,14.286,,85.714,,14.286,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,5828.601,,,
Tonga,2019,TON,105688.0,,0.679,0.07,0.07,,14.286,,85.714,,14.286,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,6422.865,,,
Tonga,2020,TON,105721.0,,0.791,0.07,0.07,,14.286,,85.714,,14.286,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,7485.477,,,
Tonga,2021,TON,105504.0,,0.796,0.07,0.07,,14.286,,85.714,,14.286,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,7542.833,,,
Tonga,2022,TON,105053.0,,0.674,0.08,0.08,,12.5,,87.5,,12.5,0.01,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,6417.716,,,
Tonga,2023,TON,104613.0,,0.713,0.07,0.07,,14.286,,85.714,,14.286,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,6819.351,,,
Tonga,2024,TON,104192.0,,,0.07,0.07,,14.286,,85.714,,14.286,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,,,,
Trinidad and Tobago,2000,TTO,1319781.0,24996996038.0,119.043,5.46,5.46,0.054,0.366,99.946,99.634,0.054,0.366,0.0,0.0,0.0,0.0,0.0,5.44,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,99.634,90199.227,48.474,90149.664,0.008
Trinidad and Tobago,2001,TTO,1325573.0,25814786793.0,126.98,5.64,5.64,0.074,0.532,99.926,99.468,0.074,0.532,0.0,0.0,0.0,0.0,0.0,5.61,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,99.468,95792.359,70.532,95720.211,0.03
Trinidad and Tobago,2002,TTO,1332017.0,27665233734.0,141.287,5.64,5.64,0.06,0.532,99.94,99.468,0.06,0.532,0.0,0.0,0.0,0.0,0.0,5.61,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,99.468,106069.664,63.814,106004.344,-0.008
Trinidad and Tobago,2003,TTO,1338718.0,31435997895.0,154.784,6.44,6.44,0.028,0.155,99.972,99.845,0.028,0.155,0.0,0.0,0.0,0.0,0.0,6.42,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,99.689,115621.211,31.883,115588.469,-0.042
Trinidad and Tobago,2004,TTO,1345386.0,33689560531.0,169.78,6.43,6.43,0.046,0.311,99.954,99.689,0.046,0.311,0.0,0.0,0.0,0.0,0.0,6.4,0.01,0.02,0.02,0.0,0.0,0.0,0.0,0.0,99.533,126194.438,58.618,126134.336,0.036
Trinidad and Tobago,2005,TTO,1352040.0,35495977662.0,187.231,7.05,7.05,0.041,0.284,99.959,99.716,0.041,0.284,0.0,0.0,0.0,0.0,0.0,7.02,0.01,0.02,0.02,0.0,0.0,0.0,0.0,0.0,99.574,138480.672,56.303,138422.922,-0.003
Trinidad and Tobago,2006,TTO,1358706.0,39852731106.0,216.946,7.17,7.17,0.041,0.418,99.959,99.582,0.041,0.418,0.0,0.0,0.0,0.0,0.0,7.13,0.01,0.03,0.03,0.0,0.0,0.0,0.0,0.0,99.442,159670.766,65.88,159603.203,0.013
Trinidad and Tobago,2007,TTO,1365381.0,41413662308.0,221.376,7.68,7.68,0.031,0.26,99.969,99.74,0.031,0.26,0.0,0.0,0.0,0.0,0.0,7.64,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,99.479,162135.047,49.885,162083.828,-0.021
Trinidad and Tobago,2008,TTO,1372090.0,42494149374.0,218.087,7.73,7.73,0.033,0.259,99.967,99.741,0.033,0.259,0.0,0.0,0.0,0.0,0.0,7.69,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,99.483,158945.203,52.347,158891.438,0.004
Trinidad and Tobago,2009,TTO,1379056.0,40299152132.0,216.492,7.84,7.84,0.032,0.255,99.968,99.745,0.032,0.255,0.0,0.0,0.0,0.0,0.0,7.8,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,99.49,156985.703,50.552,156933.75,-0.002
Trinidad and Tobago,2010,TTO,1386657.0,41285434067.0,233.521,8.48,8.48,0.005,0.0,99.995,100.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,8.46,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.764,168405.953,8.278,168397.109,-0.058
Trinidad and Tobago,2011,TTO,1394990.0,40819362692.0,230.54,8.76,8.76,0.005,0.0,99.995,100.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,8.74,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.772,165262.562,8.186,165253.844,-0.0
Trinidad and Tobago,2012,TTO,1403814.0,42669299120.0,225.92,9.12,9.12,0.007,0.0,99.993,100.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.781,160933.156,11.434,160920.984,0.005
Trinidad and Tobago,2013,TTO,1412658.0,44309506041.0,228.579,9.5,9.5,0.007,0.0,99.993,100.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,9.48,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.789,161807.719,11.275,161795.703,-0.0
Trinidad and Tobago,2014,TTO,1421135.0,45781910542.0,228.834,9.41,9.41,0.007,0.0,99.993,100.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,9.39,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.787,161022.281,11.151,161010.406,-0.0
Trinidad and Tobago,2015,TTO,1429190.0,45435797433.0,221.636,9.57,9.57,0.007,0.104,99.993,99.896,0.007,0.104,0.01,0.0,0.0,0.0,0.0,9.54,0.02,0.0,0.0,0.104,0.0,0.0,0.0,0.0,99.687,155078.094,11.08,155066.312,-0.0
Trinidad and Tobago,2016,TTO,1437031.0,42362516644.0,195.773,9.42,9.42,0.008,0.106,99.992,99.894,0.008,0.106,0.01,0.0,0.0,0.0,0.0,9.38,0.03,0.0,0.0,0.106,0.0,0.0,0.0,0.0,99.575,136234.078,10.936,136222.422,-0.0
Trinidad and Tobago,2017,TTO,1445265.0,40368511597.0,207.067,9.32,9.32,0.008,0.107,99.992,99.893,0.008,0.107,0.01,0.0,0.0,0.0,0.0,9.28,0.03,0.0,0.0,0.107,0.0,0.0,0.0,0.0,99.571,143272.672,10.82,143261.156,-0.0
Trinidad and Tobago,2018,TTO,1470522.0,40016907555.0,194.039,9.23,9.23,0.008,0.108,99.992,99.892,0.008,0.108,0.01,0.0,0.0,0.0,0.0,9.19,0.03,0.0,0.0,0.108,0.0,0.0,0.0,0.0,99.567,131952.172,10.581,131940.922,-0.0
Trinidad and Tobago,2019,TTO,1484898.0,40060922958.0,195.203,9.2,9.2,0.008,0.109,99.992,99.891,0.008,0.109,0.01,0.0,0.0,0.0,0.0,9.15,0.04,0.0,0.0,0.109,0.0,0.0,0.0,0.0,99.457,131459.0,10.427,131447.891,-0.0
Trinidad and Tobago,2020,TTO,1481026.0,36985045051.0,169.343,9.23,9.23,0.009,0.108,99.991,99.892,0.009,0.108,0.01,0.0,0.0,0.0,0.0,9.18,0.04,0.0,0.0,0.108,0.0,0.0,0.0,0.0,99.458,114341.891,10.428,114330.789,-0.0
Trinidad and Tobago,2021,TTO,1487715.0,36605213818.0,173.124,9.27,9.27,0.009,0.108,99.991,99.892,0.009,0.108,0.01,0.0,0.0,0.0,0.0,9.22,0.04,0.0,0.0,0.108,0.0,0.0,0.0,0.0,99.461,116369.273,10.356,116358.266,-0.0
Trinidad and Tobago,2022,TTO,1495923.0,37513383973.0,173.056,9.5,9.5,0.009,0.105,99.991,99.895,0.009,0.105,0.01,0.0,0.0,0.0,0.0,9.45,0.04,0.0,0.0,0.105,0.0,0.0,0.0,0.0,99.474,115685.422,10.274,115674.531,-0.0
Trinidad and Tobago,2023,TTO,1502938.0,,163.923,9.52,9.52,0.009,0.105,99.991,99.895,0.009,0.105,0.01,0.0,0.0,0.0,0.0,9.47,0.04,0.0,0.0,0.105,0.0,0.0,0.0,0.0,99.475,109068.18,10.163,109057.359,-0.0
Trinidad and Tobago,2024,TTO,1507778.0,,159.807,9.55,9.55,0.011,0.105,99.989,99.895,0.011,0.105,0.01,0.0,0.0,0.0,0.0,9.5,0.04,0.0,0.0,0.105,0.0,0.0,0.0,0.0,99.476,105988.438,11.434,105976.312,0.002
Tunisia,2000,TUN,9764940.0,71818861344.0,88.907,10.59,10.59,,0.755,,99.245,,0.755,0.0,0.02,0.06,0.0,0.0,9.28,1.23,0.0,0.0,0.0,0.189,0.567,0.0,0.0,87.63,9104.677,,,
Tunisia,2001,TUN,9869679.0,75444595962.0,98.733,11.38,11.39,,0.615,,99.385,,0.615,0.0,0.02,0.05,0.0,0.0,10.19,1.12,0.0,0.0,0.0,0.176,0.439,0.0,0.0,89.543,10003.666,,,
Tunisia,2002,TUN,9971521.0,76877531228.0,97.688,11.84,11.78,,0.76,,99.24,,0.76,0.0,0.03,0.06,0.0,0.0,10.55,1.2,0.0,0.0,0.0,0.253,0.507,0.0,0.0,89.105,9796.658,,,
Tunisia,2003,TUN,10071638.0,81240064067.0,96.087,11.28,11.26,,1.684,,98.316,,1.684,0.0,0.03,0.16,0.0,0.0,10.99,0.1,0.0,0.0,0.0,0.266,1.418,0.0,0.0,97.429,9540.336,,,
Tunisia,2004,TUN,10166170.0,86232298416.0,97.984,11.93,11.9,,1.593,,98.407,,1.593,0.0,0.04,0.15,0.0,0.0,11.59,0.15,0.0,0.0,0.0,0.335,1.257,0.0,0.0,97.15,9638.208,,,
Tunisia,2005,TUN,10255474.0,89804282207.0,106.398,12.66,12.66,,1.422,,98.578,,1.422,0.0,0.04,0.14,0.0,0.0,12.27,0.21,0.0,0.0,0.0,0.316,1.106,0.0,0.0,96.919,10374.793,,,
Tunisia,2006,TUN,10346408.0,95016289901.0,100.438,13.07,13.08,,0.995,,99.005,,0.995,0.0,0.04,0.09,0.0,0.0,11.94,1.0,0.0,0.0,0.0,0.306,0.689,0.0,0.0,91.354,9707.503,,,
Tunisia,2007,TUN,10441705.0,101101822575.0,89.541,13.74,13.73,,0.655,,99.345,,0.655,0.0,0.04,0.05,0.0,0.0,12.19,1.46,0.0,0.0,0.0,0.291,0.364,0.0,0.0,88.719,8575.337,,,
Tunisia,2008,TUN,10542637.0,105766317552.0,103.632,14.37,14.36,,0.487,,99.513,,0.487,0.0,0.04,0.03,0.0,0.0,13.58,0.72,0.0,0.0,0.0,0.278,0.209,0.0,0.0,94.502,9829.796,,,
Tunisia,2009,TUN,10650682.0,109299724050.0,86.219,15.26,15.3,,1.18,,98.82,,1.18,0.0,0.1,0.08,0.0,0.0,14.55,0.53,0.0,0.0,0.0,0.655,0.524,0.0,0.0,95.347,8095.156,,,
Tunisia,2010,TUN,10765984.0,112484995734.0,88.449,15.89,15.91,,1.196,,98.804,,1.196,0.0,0.14,0.05,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.881,0.315,0.0,0.0,98.804,8215.607,,,
Tunisia,2011,TUN,10886041.0,110760053250.0,84.412,16.3,16.27,,0.982,,99.018,,0.982,0.0,0.11,0.05,0.0,0.0,16.13,0.01,0.0,0.0,0.0,0.675,0.307,0.0,0.0,98.957,7754.171,,,
Tunisia,2012,TUN,11009649.0,115430801370.0,92.537,17.84,17.8,,1.738,,98.262,,1.738,0.0,0.2,0.11,0.0,0.0,17.53,0.0,0.0,0.0,0.0,1.121,0.617,0.0,0.0,98.262,8405.116,,,
Tunisia,2013,TUN,11141365.0,118235775346.0,97.825,18.14,18.08,,2.37,,97.63,,2.37,0.01,0.36,0.06,0.0,0.0,17.62,0.09,0.0,0.0,0.055,1.985,0.331,0.0,0.0,97.133,8780.315,,,
Tunisia,2014,TUN,11274295.0,121889250523.0,107.594,18.97,18.88,,3.11,,96.89,,3.11,0.03,0.51,0.05,0.0,0.0,18.03,0.35,0.0,0.0,0.158,2.688,0.264,0.0,0.0,95.045,9543.288,,,
Tunisia,2015,TUN,11402270.0,123069138453.0,111.216,19.48,19.38,,2.977,,97.023,,2.977,0.06,0.45,0.07,0.0,0.0,17.99,0.91,0.0,0.0,0.308,2.31,0.359,0.0,0.0,92.351,9753.874,,,
Tunisia,2016,TUN,11528676.0,124443824545.0,110.945,19.63,19.51,,3.209,,96.791,,3.209,0.11,0.47,0.05,0.0,0.0,18.96,0.04,0.0,0.0,0.56,2.394,0.255,0.0,0.0,96.587,9623.396,,,
Tunisia,2017,TUN,11650504.0,127228891219.0,117.565,20.58,20.55,,2.915,,97.085,,2.915,0.13,0.45,0.02,0.0,0.0,19.71,0.27,0.0,0.0,0.632,2.187,0.097,0.0,0.0,95.773,10090.97,,,
Tunisia,2018,TUN,11765515.0,130568635947.0,119.943,20.92,20.82,,2.629,,97.371,,2.629,0.08,0.45,0.02,0.0,0.0,20.04,0.33,0.0,0.0,0.382,2.151,0.096,0.0,0.0,95.794,10194.451,,,
Tunisia,2019,TUN,11875084.0,132642060864.0,121.775,22.02,21.86,,3.134,,96.866,,3.134,0.12,0.5,0.07,0.0,0.0,21.01,0.32,0.0,0.0,0.545,2.271,0.318,0.0,0.0,95.413,10254.706,,,
Tunisia,2020,TUN,11974058.0,120945694784.0,112.33,21.38,20.78,,3.134,,96.866,,3.134,0.15,0.47,0.05,0.0,0.0,20.47,0.24,0.0,0.0,0.702,2.198,0.234,0.0,0.0,95.744,9381.091,,,
Tunisia,2021,TUN,12048625.0,126273349199.0,122.77,21.9,22.93,,3.105,,96.895,,3.105,0.22,0.43,0.03,0.0,0.0,20.97,0.25,0.0,0.0,1.005,1.963,0.137,0.0,0.0,95.753,10189.536,,,
Tunisia,2022,TUN,12119338.0,129457959410.0,122.25,21.41,23.98,,3.036,,96.964,,3.036,0.32,0.32,0.01,0.0,0.0,20.52,0.24,0.0,0.0,1.495,1.495,0.047,0.0,0.0,95.843,10087.191,,,
Tunisia,2023,TUN,12200434.0,,120.689,21.28,23.78,,3.947,,96.053,,3.947,0.49,0.34,0.01,0.0,0.0,20.23,0.21,0.0,0.0,2.303,1.598,0.047,0.0,0.0,95.066,9892.207,,,
Tunisia,2024,TUN,12277103.0,,,21.37,23.96,,4.399,,95.601,,4.399,0.56,0.37,0.01,0.0,0.0,20.2,0.23,0.0,0.0,2.62,1.731,0.047,0.0,0.0,94.525,,,,
Tunisia,2025,TUN,12348576.0,,,22.31,24.9,,4.034,,95.966,,4.034,0.56,0.33,0.01,0.0,0.0,21.18,0.23,0.0,0.0,2.51,1.479,0.045,0.0,0.0,94.935,,,,
Turkey,2000,TUR,65425957.0,785054993224.0,863.54,124.38,127.73,10.096,25.052,89.904,74.948,10.096,25.052,0.0,0.03,30.88,0.0,38.19,46.54,8.49,0.17,0.25,0.0,0.024,24.827,0.0,30.704,37.418,13198.735,1323.956,11790.269,-10.431
Turkey,2001,TUR,66245125.0,732284634333.0,784.469,122.24,126.39,8.632,19.912,91.368,80.088,8.632,19.912,0.0,0.06,24.01,0.0,38.42,49.71,9.77,0.18,0.27,0.0,0.049,19.642,0.0,31.43,40.666,11841.918,1016.725,10761.699,-19.268
Turkey,2002,TUR,67048792.0,796073298321.0,859.186,128.46,131.61,10.918,26.436,89.082,73.564,10.918,26.436,0.0,0.05,33.68,0.0,32.15,52.53,9.82,0.13,0.23,0.0,0.039,26.218,0.0,25.027,40.892,12814.346,1389.272,11335.34,25.796
Turkey,2003,TUR,67831735.0,848549642280.0,909.418,139.54,140.11,10.734,25.484,89.266,74.516,10.734,25.484,0.0,0.06,35.33,0.0,32.25,63.54,8.19,0.08,0.17,0.0,0.043,25.319,0.0,23.112,45.535,13406.965,1429.371,11886.485,3.808
Turkey,2004,TUR,68592621.0,931152861082.0,973.841,149.75,149.07,13.0,30.925,87.0,69.075,13.0,30.925,0.0,0.06,46.08,0.0,34.45,62.27,6.72,0.08,0.17,0.0,0.04,30.771,0.0,23.005,41.583,14197.467,1830.71,12251.721,28.616
Turkey,2005,TUR,69329557.0,1017383777200.0,996.115,161.63,160.47,10.807,24.587,89.193,75.413,10.807,24.587,0.0,0.06,39.56,0.0,43.2,73.48,5.21,0.03,0.12,0.0,0.037,24.476,0.0,26.728,45.462,14367.83,1541.987,12726.179,-18.668
Turkey,2006,TUR,70045351.0,1096826103018.0,1105.051,176.25,174.59,10.874,25.26,89.126,74.74,10.874,25.26,0.0,0.13,44.24,0.0,46.65,80.69,4.39,0.06,0.15,0.0,0.074,25.101,0.0,26.468,45.782,15776.228,1703.712,13964.252,12.432
Turkey,2007,TUR,70750593.0,1158406990670.0,1173.72,191.52,189.96,8.326,19.037,91.674,80.963,8.326,19.037,0.0,0.36,35.85,0.0,53.43,95.03,6.6,0.09,0.25,0.0,0.188,18.719,0.0,27.898,49.619,16589.539,1374.154,15130.238,-22.115
Turkey,2008,TUR,71562343.0,1179868355277.0,1176.681,198.37,198.04,7.784,17.351,92.216,82.649,7.784,17.351,0.0,0.85,33.27,0.0,57.72,98.68,7.55,0.14,0.3,0.0,0.428,16.772,0.0,29.097,49.745,16442.74,1273.659,15088.142,-6.076
Turkey,2009,TUR,72464846.0,1122756788420.0,1192.739,194.81,194.08,8.472,19.583,91.528,80.417,8.472,19.583,0.0,1.5,35.96,0.0,55.69,96.1,4.87,0.25,0.69,0.0,0.77,18.459,0.0,28.587,49.33,16459.547,1387.283,14987.854,9.383
Turkey,2010,TUR,73346766.0,1240496805446.0,1253.167,211.18,210.41,11.71,26.385,88.29,73.615,11.71,26.385,0.0,2.92,51.8,0.0,55.05,98.14,2.27,0.33,1.0,0.0,1.383,24.529,0.0,26.068,46.472,17085.506,1986.259,14975.279,45.156
Turkey,2011,TUR,74215203.0,1364782716000.0,1337.026,229.39,230.3,11.392,25.324,88.608,74.676,11.392,25.324,0.0,4.72,52.34,0.0,66.22,104.05,1.03,0.34,1.03,0.0,2.058,22.817,0.0,28.868,45.359,18015.533,2038.148,15852.382,5.576
Turkey,2012,TUR,75197196.0,1430132002360.0,1421.041,239.49,242.36,12.031,27.229,87.969,72.771,12.031,27.229,0.0,5.86,57.86,0.0,68.01,104.5,1.77,0.59,1.49,0.0,2.447,24.16,0.0,28.398,43.634,18897.527,2257.445,16505.947,18.492
Turkey,2013,TUR,76403032.0,1551491738617.0,1412.188,240.15,246.35,13.033,28.824,86.967,71.176,13.033,28.824,0.0,7.56,59.42,0.0,63.78,105.12,2.03,0.88,2.24,0.0,3.148,24.743,0.0,26.558,43.773,18483.398,2390.893,15953.649,12.918
Turkey,2014,TUR,78036154.0,1628131977724.0,1454.355,251.95,257.21,9.501,20.885,90.499,79.115,9.501,20.885,0.02,8.52,40.64,0.0,76.26,120.58,2.49,1.08,3.44,0.008,3.382,16.13,0.0,30.268,47.859,18636.939,1762.229,16785.975,-45.154
Turkey,2015,TUR,80014222.0,1727192876718.0,1589.021,261.77,265.71,13.673,31.956,86.327,68.044,13.673,31.956,0.19,11.65,67.15,0.0,76.16,99.22,2.74,1.24,4.66,0.073,4.45,25.652,0.0,29.094,37.904,19859.234,2696.593,17025.48,78.248
Turkey,2016,TUR,81652087.0,1784590365590.0,1669.239,274.4,279.28,13.986,32.886,86.014,67.114,13.986,32.886,1.04,15.52,67.23,0.0,92.27,89.23,2.66,1.63,6.45,0.379,5.656,24.501,0.0,33.626,32.518,20443.309,2839.983,17466.018,16.125
Turkey,2017,TUR,83083667.0,1918472081554.0,1787.342,297.29,296.71,12.632,29.345,87.368,70.655,12.632,29.345,2.89,17.9,58.22,0.0,97.48,110.49,2.08,2.1,8.23,0.972,6.021,19.584,0.0,32.79,37.166,21512.551,2703.109,18696.467,-7.306
Turkey,2018,TUR,84415966.0,1975637604336.0,1787.873,300.15,299.52,14.13,32.257,85.87,67.743,14.13,32.257,7.8,19.86,59.75,0.0,111.8,90.09,1.44,2.5,9.41,2.599,6.617,19.907,0.0,37.248,30.015,21179.322,2976.381,18088.137,26.67
Turkey,2019,TUR,85357670.0,1991116616493.0,1849.129,300.18,299.6,18.384,43.797,81.616,56.203,18.384,43.797,9.57,21.63,88.64,0.0,112.86,54.88,0.97,3.4,11.63,3.188,7.206,29.529,0.0,37.597,18.282,21663.299,3952.016,17545.379,86.081
Turkey,2020,TUR,86091691.0,2029749392174.0,1821.829,302.0,301.41,18.103,42.162,81.897,57.838,18.103,42.162,11.2,24.61,77.86,0.0,106.26,68.07,0.34,4.34,13.66,3.709,8.149,25.781,0.0,35.185,22.54,21161.5,3805.278,17215.324,-9.732
Turkey,2021,TUR,86686254.0,2260196231771.0,1950.923,327.88,326.03,15.696,35.4,84.304,64.6,15.696,35.4,13.28,31.02,55.51,0.0,104.12,107.34,0.35,6.15,16.26,4.05,9.461,16.93,0.0,31.756,32.738,22505.564,3515.561,18881.912,-22.852
Turkey,2022,TUR,87058469.0,2385996374127.0,1969.05,320.56,323.29,18.036,41.911,81.964,58.089,18.036,41.911,15.16,34.69,66.66,0.0,113.62,71.86,0.73,7.62,17.84,4.729,10.822,20.795,0.0,35.444,22.417,22617.557,4055.604,18430.715,48.324
Turkey,2023,TUR,87270502.0,,1961.496,319.79,323.81,18.326,42.009,81.674,57.991,18.326,42.009,18.4,33.88,63.72,0.0,118.03,66.48,0.94,8.21,18.34,5.754,10.594,19.926,0.0,36.909,20.789,22476.043,4092.316,18238.846,4.064
Turkey,2024,TUR,87473800.0,,2093.058,341.23,340.24,19.786,45.614,80.214,54.386,19.786,45.614,25.67,36.53,74.57,0.0,121.32,63.28,0.98,8.68,18.88,7.523,10.705,21.853,0.0,35.554,18.545,23927.826,4701.284,19059.916,54.101
Turkey,2025,TUR,87685427.0,,,353.86,351.93,,43.257,,56.743,,43.257,37.25,39.42,57.27,0.0,121.4,78.36,1.03,8.48,19.13,10.527,11.14,16.184,0.0,34.307,22.144,,,,
Turkmenistan,2000,TKM,4582675.0,18299208667.0,130.278,9.85,9.05,0.007,0.0,99.993,100.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28428.357,1.912,28426.324,-0.005
Turkmenistan,2001,TKM,4675416.0,22282743473.0,151.922,10.61,9.63,0.006,0.0,99.994,100.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,10.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,32493.838,1.864,32491.855,-0.0
Turkmenistan,2002,TKM,4769473.0,26092440396.0,130.345,10.7,9.64,0.007,0.0,99.993,100.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,27329.037,1.812,27327.105,-0.0
Turkmenistan,2003,TKM,4863871.0,30907677346.0,167.964,10.8,9.73,0.005,0.0,99.995,100.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34533.0,1.767,34531.121,-0.0
Turkmenistan,2004,TKM,4958091.0,35857575608.0,187.145,11.92,10.75,0.005,0.0,99.995,100.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,11.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,37745.398,1.724,37743.562,-0.0
Turkmenistan,2005,TKM,5052260.0,41000508021.0,175.243,12.82,11.56,0.005,0.0,99.995,100.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,12.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34686.0,1.678,34684.215,-0.0
Turkmenistan,2006,TKM,5147103.0,46019998793.0,180.042,13.65,12.31,0.005,0.0,99.995,100.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,13.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34979.223,1.638,34977.477,-0.0
Turkmenistan,2007,TKM,5244047.0,51693703669.0,165.961,14.88,13.42,0.005,0.0,99.995,100.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,14.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,31647.539,1.6,31645.84,-0.0
Turkmenistan,2008,TKM,5345033.0,60001295021.0,154.912,15.04,13.56,0.005,0.0,99.995,100.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,15.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28982.496,1.557,28980.84,-0.0
Turkmenistan,2009,TKM,5451597.0,64409212896.0,226.639,15.98,14.41,0.004,0.0,99.996,100.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,15.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,41572.953,1.518,41571.34,-0.0
Turkmenistan,2010,TKM,5564356.0,71115148352.0,246.765,16.66,14.25,0.003,0.0,99.997,100.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,44347.527,1.551,44345.875,0.0
Turkmenistan,2011,TKM,5683413.0,82520290491.0,266.977,17.22,14.67,0.004,0.0,99.996,100.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,17.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,46974.797,1.646,46973.047,0.001
Turkmenistan,2012,TKM,5808548.0,87581261691.0,315.572,17.75,15.03,0.003,0.0,99.997,100.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,54328.891,1.835,54326.938,0.001
Turkmenistan,2013,TKM,5939348.0,87286119372.0,267.651,18.87,16.02,0.005,0.0,99.995,100.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,18.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,45064.047,2.154,45061.75,0.002
Turkmenistan,2014,TKM,6075286.0,90639646545.0,283.703,20.4,17.19,0.006,0.0,99.994,100.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,46697.828,2.627,46695.031,0.003
